WELL_NAME,D_DATE,OIL,GAS,GAS_SALES,WATER
WELL C,6/6/23,0.01,291.27,270.61,884.04
WELL C,6/7/23,0,282.04,272.49,857.59
WELL C,6/8/23,0,278.51,271.08,844.72
WELL C,6/9/23,0,281.4,274.57,874.48
WELL C,6/10/23,0,283.83,275.58,869.02
WELL C,6/11/23,0,230.86,213,894.73
WELL C,6/12/23,0,281.96,274.88,875.52
WELL C,6/13/23,0,291.81,283.67,885.09
WELL C,6/14/23,0,301.51,279.93,909.37
WELL C,6/15/23,0,293.48,286.07,898.75
WELL C,6/16/23,0,0,0,0
WELL C,6/17/23,0,0,0,0
WELL C,6/18/23,0,0,0,0
WELL C,6/19/23,0,0,0,0
WELL C,6/20/23,0,0,0,0
WELL C,6/21/23,0,0,0,0
WELL C,6/22/23,0,0,0,0
WELL C,6/23/23,0,0,0,0
WELL C,6/24/23,0,0,0,0
WELL C,6/25/23,0,0,0,0
WELL C,6/26/23,0,0,0,0
WELL C,6/27/23,0,0,0,0
WELL C,6/28/23,0,0,0,0
WELL C,6/29/23,0,0,0,0
WELL C,6/30/23,0,0,0,0
WELL C,7/1/23,35.22,2.7,2.7,0
WELL C,7/2/23,5.87,0.46,0.46,0
WELL C,7/3/23,0.92,0.07,0.07,0
WELL C,7/4/23,0.15,0.01,0.01,0
WELL C,7/5/23,0.02,0,0,0
WELL C,7/6/23,0,0,0,0
WELL C,7/7/23,0,0,0,0
WELL C,7/8/23,0,0,0,0
WELL C,7/9/23,0,0,0,0
WELL C,7/10/23,0,0,0,0
WELL C,7/11/23,0,0,0,0
WELL C,7/12/23,0,0,0,0
WELL C,7/13/23,0,0,0,0
WELL C,7/14/23,0,0,0,0
WELL C,7/15/23,0,0,0,0
WELL C,7/16/23,0,0,0,0
WELL C,7/17/23,0,0,0,0
WELL C,7/18/23,0,0,0,0
WELL C,7/19/23,0,0,0,0
WELL C,7/20/23,0,0,0,0
WELL C,7/21/23,0,0,0,0
WELL C,7/22/23,0,0,0,0
WELL C,7/23/23,0,0,0,0
WELL C,7/24/23,0,0,0,0
WELL C,7/25/23,0,254.2,231.91,561.51
WELL C,7/26/23,0,256.24,242.52,825.91
WELL C,7/27/23,0,258.41,246.83,828.19
WELL C,7/28/23,0,259.86,253.26,1027.6
WELL C,7/29/23,0,2.6,2.44,216.21
WELL C,7/30/23,0,64.65,63.03,270.06
WELL C,7/31/23,0,54.17,52.68,241.81
WELL C,8/1/23,15.32,55.12,53.83,239.93
WELL C,8/2/23,3.69,54.28,53.02,207.97
WELL C,8/3/23,0.61,55.3,53.12,229.23
WELL C,8/4/23,0.22,53.44,52.14,252.58
WELL C,8/5/23,0.07,52.81,51.64,248.53
WELL C,8/6/23,0.01,52.99,47.21,251.54
WELL C,8/7/23,0,2.85,2.78,191.67
WELL C,8/8/23,0,3.06,2.98,180.13
WELL C,8/9/23,0,28.41,27.82,172
WELL C,8/10/23,0,31.38,30.66,268.57
WELL C,8/11/23,0,28.91,28.32,270.65
WELL C,8/12/23,0,29.7,29.05,260.3
WELL C,8/13/23,0,33.72,32.95,251.5
WELL C,8/14/23,0,31.02,30.2,259.1
WELL C,8/15/23,0,31.44,30.73,264.75
WELL C,8/16/23,0,44.75,43.73,324.33
WELL C,8/17/23,0,35.32,34.44,339.34
WELL C,8/18/23,0,37.27,36.01,341.31
WELL C,8/19/23,0,35.22,34.31,345.84
WELL C,8/20/23,0,33.18,32.39,343.2
WELL C,8/21/23,0,32.64,31.91,359.18
WELL C,8/22/23,0,739.79,721.88,1009.84
WELL C,8/23/23,0,727.35,710.56,957.43
WELL C,8/24/23,0,20.02,19.57,310.33
WELL C,8/25/23,0,153.02,147.45,446.98
WELL C,8/26/23,0,154.73,151.49,450.95
WELL C,8/27/23,0,156.85,153.6,449.78
WELL C,8/28/23,0,155.57,151.79,443.05
WELL C,8/29/23,0,157.79,154.04,445.91
WELL C,8/30/23,0,113.47,110.88,363.15
WELL C,8/31/23,0,114.52,111.96,365.15
WELL C,9/1/23,21.15,5.79,5.7,248.65
WELL C,9/2/23,3.07,2.2,2.15,241.02
WELL C,9/3/23,0.58,2.2,2.15,256.71
WELL C,9/4/23,0.09,1.95,1.9,243.73
WELL C,9/5/23,0.02,1.83,1.75,262.05
WELL C,9/6/23,0,2.04,1.99,251.44
WELL C,9/7/23,0,1.97,1.92,270.02
WELL C,9/8/23,0,1.92,1.88,268.55
WELL C,9/9/23,0,1.92,1.88,268.96
WELL C,9/10/23,0,1.95,1.9,262.09
WELL C,9/11/23,0,1.96,1.9,271.27
WELL C,9/12/23,0,5.01,4.87,258.99
WELL C,9/13/23,0,1.97,1.92,264.09
WELL C,9/14/23,0,0.92,0.9,278.06
WELL C,9/15/23,0,1,0.97,301.56
WELL C,9/16/23,0,1.04,0.96,299.11
WELL C,9/17/23,0,0.98,0.76,294.84
WELL C,9/18/23,0,1.02,0.85,269.39
WELL C,9/19/23,0,1.02,0.97,268.7
WELL C,9/20/23,0,1.02,0.99,251.58
WELL C,9/21/23,0,1.02,0.92,274.45
WELL C,9/22/23,0,1.01,0.99,276.88
WELL C,9/23/23,0,1,0.98,276.33
WELL C,9/24/23,0,1,0.97,251.77
WELL C,9/25/23,0,0.99,0.97,274.48
WELL C,9/26/23,0,0.99,0.97,275.11
WELL C,9/27/23,0,1.05,1.03,259.15
WELL C,9/28/23,0,1,0.98,281.45
WELL C,9/29/23,0,1.02,1,281.85
WELL C,9/30/23,0,1,0.98,256.19
WELL C,10/1/23,0.03,1.03,1.02,301.11
WELL C,10/2/23,0.01,1.02,1,272.1
WELL C,10/3/23,0,1.02,0.99,262.41
WELL C,10/4/23,0,1,0.97,276.75
WELL C,10/5/23,0,0.92,0.84,270.84
WELL C,10/6/23,0,9.71,9.28,296.04
WELL C,10/7/23,0,9.57,9.39,295.17
WELL C,10/8/23,0,9.92,9.72,295.6
WELL C,10/9/23,0,9.72,9.47,297.38
WELL C,10/10/23,0,9.83,9.63,290.06
WELL C,10/11/23,0,9.67,9.47,292.56
